,Name,Heading,Review
937,"Infinix Smart 4 (Quetzal Cyan, 32 GB)  (2 GB RAM)",Does the job Brilliant Must buy! Best in the market! Highly recommended Excellent Very poor Super! Must buy! Fabulous!,"Mobile is excellent for use of the average person who doesn't use mobile like a addicted one.Camera is also goodBattery is good but infinix give this to type C port so people can easily take fast charge in phoneScreen is very huge means excellent one I recommend this photo to all my friends who plan to buy a new phone under this price rage.....READ MORE Wow What a great phone I love you🥰😎😎😎Realy I am very happy for get this phoneREAD MORE Awesome phone in this range,,m gifting this phone for my mom..m verry happy nd thank u Flipkart for the great offer..READ MORE Good battery good camera nice product I'm happy this mobileREAD MORE Nice wonderful work smooth battery is best camera is also  goodREAD MORE Writing this review after 1 month usage.My primary phone is Poco F2, its my srcondary phone.1. Camera: Damn! Its good for a budget phone, despite the 13MP sensor, the configuration and hardward is so well that it captures good photos, selfie camera is poor. But main camera, that's more than fine.2. Battery: Excellent! Getting around 10-12hour screen time, However I bought this phone for hotspot function only. 3. Screen: It's not full HD, but the brightness is good in outdoor usage as w...READ MORE Camera is average.  Even though battery is 6000mAh but battery is very poor, it drain so fast like company placed fast battery discharger inside Infinix Smart 4.  Don't waste your precious money on this Mobile Infinix Smart 4.READ MORE Nice productREAD MORE Super smartphone👍😎READ MORE Excillent phn I like itREAD MORE"
938,"Infinix Smart 4 (Ocean Wave, 32 GB)  (2 GB RAM)",Does the job Brilliant Must buy! Best in the market! Highly recommended Excellent Very poor Super! Must buy! Fabulous!,"Mobile is excellent for use of the average person who doesn't use mobile like a addicted one.Camera is also goodBattery is good but infinix give this to type C port so people can easily take fast charge in phoneScreen is very huge means excellent one I recommend this photo to all my friends who plan to buy a new phone under this price rage.....READ MORE Wow What a great phone I love you🥰😎😎😎Realy I am very happy for get this phoneREAD MORE Awesome phone in this range,,m gifting this phone for my mom..m verry happy nd thank u Flipkart for the great offer..READ MORE Good battery good camera nice product I'm happy this mobileREAD MORE Nice wonderful work smooth battery is best camera is also  goodREAD MORE Writing this review after 1 month usage.My primary phone is Poco F2, its my srcondary phone.1. Camera: Damn! Its good for a budget phone, despite the 13MP sensor, the configuration and hardward is so well that it captures good photos, selfie camera is poor. But main camera, that's more than fine.2. Battery: Excellent! Getting around 10-12hour screen time, However I bought this phone for hotspot function only. 3. Screen: It's not full HD, but the brightness is good in outdoor usage as w...READ MORE Camera is average.  Even though battery is 6000mAh but battery is very poor, it drain so fast like company placed fast battery discharger inside Infinix Smart 4.  Don't waste your precious money on this Mobile Infinix Smart 4.READ MORE Nice productREAD MORE Super smartphone👍😎READ MORE Excillent phn I like itREAD MORE"
939,"Infinix Smart 4 (Violet, 32 GB)  (2 GB RAM)",Does the job Brilliant Must buy! Best in the market! Highly recommended Excellent Very poor Super! Must buy! Fabulous!,"Mobile is excellent for use of the average person who doesn't use mobile like a addicted one.Camera is also goodBattery is good but infinix give this to type C port so people can easily take fast charge in phoneScreen is very huge means excellent one I recommend this photo to all my friends who plan to buy a new phone under this price rage.....READ MORE Wow What a great phone I love you🥰😎😎😎Realy I am very happy for get this phoneREAD MORE Awesome phone in this range,,m gifting this phone for my mom..m verry happy nd thank u Flipkart for the great offer..READ MORE Good battery good camera nice product I'm happy this mobileREAD MORE Nice wonderful work smooth battery is best camera is also  goodREAD MORE Writing this review after 1 month usage.My primary phone is Poco F2, its my srcondary phone.1. Camera: Damn! Its good for a budget phone, despite the 13MP sensor, the configuration and hardward is so well that it captures good photos, selfie camera is poor. But main camera, that's more than fine.2. Battery: Excellent! Getting around 10-12hour screen time, However I bought this phone for hotspot function only. 3. Screen: It's not full HD, but the brightness is good in outdoor usage as w...READ MORE Camera is average.  Even though battery is 6000mAh but battery is very poor, it drain so fast like company placed fast battery discharger inside Infinix Smart 4.  Don't waste your precious money on this Mobile Infinix Smart 4.READ MORE Nice productREAD MORE Super smartphone👍😎READ MORE Excillent phn I like itREAD MORE"
940,"Infinix Smart 4 (Midnight Black, 32 GB)  (2 GB RAM)",Does the job Brilliant Must buy! Best in the market! Highly recommended Excellent Very poor Super! Must buy! Fabulous!,"Mobile is excellent for use of the average person who doesn't use mobile like a addicted one.Camera is also goodBattery is good but infinix give this to type C port so people can easily take fast charge in phoneScreen is very huge means excellent one I recommend this photo to all my friends who plan to buy a new phone under this price rage.....READ MORE Wow What a great phone I love you🥰😎😎😎Realy I am very happy for get this phoneREAD MORE Awesome phone in this range,,m gifting this phone for my mom..m verry happy nd thank u Flipkart for the great offer..READ MORE Good battery good camera nice product I'm happy this mobileREAD MORE Nice wonderful work smooth battery is best camera is also  goodREAD MORE Writing this review after 1 month usage.My primary phone is Poco F2, its my srcondary phone.1. Camera: Damn! Its good for a budget phone, despite the 13MP sensor, the configuration and hardward is so well that it captures good photos, selfie camera is poor. But main camera, that's more than fine.2. Battery: Excellent! Getting around 10-12hour screen time, However I bought this phone for hotspot function only. 3. Screen: It's not full HD, but the brightness is good in outdoor usage as w...READ MORE Camera is average.  Even though battery is 6000mAh but battery is very poor, it drain so fast like company placed fast battery discharger inside Infinix Smart 4.  Don't waste your precious money on this Mobile Infinix Smart 4.READ MORE Nice productREAD MORE Super smartphone👍😎READ MORE Excillent phn I like itREAD MORE"
941,"REDMI Note 10 Lite (Glacier White, 128 GB)  (6 GB RAM)",Good choice Simply awesome Excellent Value-for-money Highly recommended Pretty good Wonderful Utterly Disappointed Really Nice Awesome,Colour is awesome...good product & but rate high...READ MORE Perfect phone  must buy cameraquality is good . For gaming it's also goodREAD MORE GoodREAD MORE GoodREAD MORE GoodREAD MORE GoodREAD MORE Very Nice ♥️♥️🥰🥰😋😋🙌🙌🙌READ MORE After few days the mobile starting hangingREAD MORE Good color & I like mi mobilesREAD MORE Excellent 👌👍READ MORE
942,"realme 5 Pro (Crystal Green, 64 GB)  (6 GB RAM)",Classy product Super! Mind-blowing purchase Best in the market! Just wow! Highly recommended Great product Terrific purchase Terrific Really Nice,"Good Camera 👌👌Good Battery Life ( About 8 hours of SOT with gaming (Pubg 2 hrs))Vocc Charging is Amazing only take 1 hr to full chargeGaming Is Good ( Play Pubg in Smooth - Ultra , HD - High , No HDR or Extreme Support)Colors Os is SuperbOver all It is a good smartphone  Value Of MoneyREAD MORE Don't think much go for it.!!!!!!Most Affordable the best smartphoneInterms of Looks.Interns of performanceBest in class camera.Best in class display.Best call receiving .Best game response.Very important for me is Triple Camera setup.Total awesome experience .Tanks realms team but work on OS.Final Verdict::Just awesome smartphone.READ MORE Awesome Phone, attractive design, damdar performance, super camera, superfast fingerprint and face unlock. I really love it. but i dont like colorOS basic fonts and looks. stock android UI is better then ColorOS UI. Need to update UI graphics and fonts.My fav #realme_5_pro & Clicked using #Asus_Zenfone_Max_Pro_M1READ MORE the mobile is up to the mark and great value for money ......camera is excellent and vooc charger is great .....I strongly recommend this mobile in this price rangeREAD MORE Smooth experience with fast transitions and satisfying camera quality in a budget deal. Macro shots are unbelievable. It is gorgeous in its look and feels premium in hands. Liked the phone extremelyREAD MORE just amazing! camera is lit! performance is jst amazing and display is also outstanding. battery performance is good not great but its good ! bt no problem you are gettin vooc charger here so can manage with it! i did comparison with realme x and 5 pro before buying nd aftr so much thngs noticing i decided to buy this one. and i must say i did great choosing this phone. it hasn't disappointed me in any way. thank you Flipkart for a great delivery in just 1 and day.READ MORE I am writing this review after using it for 5 days .Pros : • Display quality is good with good contrast and sharpness. Black color looks more punchy like amoled display .            • Camera is very premium and captures decent pictures in both indoor and outdoor . Low light images are also very good in clarity with very few distortion . Front selfie camera as well take good pictures with lot of available customization .             • As loaded with SD712 the performance of is very smooth....READ MORE I used realme 5 pro 10 day's after reviewing...I love realme brand,♥️❤️💟 my favorite brand is this realme.. This phn is too good 👍😎 i love realme 5 pro.. i had great👍🏆 owner to use realme brand...It has handling is sooo smooth, vooc 3.O charging super fast⏩ display also nyc...camera 📷 was outstanding.. ❤️💕❤️love the realme 5 pro...❤️💕❤️READ MORE 1. Camera is best in class with nightscape being an awesome feature.2. Performance with SD712 is super fast.3. Battery lasts for almost 2 days and with VOOC charger it gets fully charged in merely 80mins.All in all best phone in this price segment with premium look.10 out of 10 from me for this phone.READ MORE phone is good, but in starting it feels like it is lagging and touch sensitivity is not good but after sometime i used to it not it does not feel. overall phone is awesome , value for money. But the sound quality is not as good as it should be.READ MORE"
943,"realme 5 Pro (Chroma White, 128 GB)  (8 GB RAM)",Great product Awesome Nice product Great product Must buy! Terrific Mind-blowing purchase Awesome Just wow! Mind-blowing purchase,"so super Very fast charging and very nice zooming camera then so NiceREAD MORE No. 1 Quality Smartphone Brand realme. 8GB is awesome flagship with Snapdragon 712, hyperboost and UFS 2.1. VOOC fast charging too. The best phone for gamers. Quad camera have captured some great shots.READ MORE I used redmi note 3 for 3 years so I will be writing this review based on my experience of these 2 mobiles. I was reluctant to ditch redmi because I love MIUI. so I got the mobile yesterday and camera us good specifically micro camera as being a professional I need to take close photograph. switching between apps is smoothness, battery could have been better on 4G but still I will last 1 day(actually i expected more), charging is fast, screen guard is preapplied, case comes with mobile and is...READ MORE Fantastic Mobile Nice Camera Good For Photography Budget phone Rear Camera is superREAD MORE Awesome device, and hats off to Flipkart for such speedy delivery.I ordered it on 4th Sep 12PM and it got delivered by 5th Sep 10AM. I am absolutely loving this device, buttery smooth and blazing fast. This is one of the best mobile phone. I am using it last 8 days and I am very happy with this. Build quality is amazing. Camera is superb, performance is awesome, battery life is also good and also get  fast charger.READ MORE Used this phone for more than a day. Yes... this phone is awesome buy in such a low price. Do check below details about each feature of this phone.Performance: 10/10 - PubG works very smooth along with all applicationsDisplay: 9/10Camera: 8/10 - 48 MP Camera is not up to mark, but coolBudget: 10/10 - No other phone in this price range..best buyOverall : 10/10 - The best experience you can have.Also, VOOC charge... charges 20% to 100% in just 35 minutes. Once fully charged, you can use...READ MORE After using 2 days :pros:1. Awesome Camera. (Both Rear and Front)2. Low light camera performance is good.  3. Sound from the speaker is louder.4. Gradient design makes the phone feel unique.5. Performance is smooth.  6. Excellent phone with smart pricing7. Awesome display8.Great performance9 Premium lookI am not a big fan of Realme.. but this Realme 5 Pro Phone really awesome phone guys... go for it .READ MORE Realme 5 Pro is the best budget smartphone out there# 8gbCamera being the highlighting feature of this phone, It really does a great job# Nightscapes # Potraits # ultra 48mp #Slowmotion #Video Just Amazing Sharing some of my photo samples below ,Battery performance # comes 32 hours with all day internet usage without gaming # Charging is very fast a 15 mins charge is enough to easily run the device for 6-7 hoursA little disappointed because they launched Realme xT really fast after Realme...READ MORE I HAD NEVER USED A REALME PHONE EARLIER CUZ I AM A XIAOMI FANBOY , SO I THINK TO GIVE THIS A TRY , AND I CAN PROUDLY SAY THAT I GOT A MASTERPIECE AND A VALUE FOR PRISE PRODUCT , I AM PRETTY HAPPY WITH THIS , GOOD PERFORMANCE WHILE GAMING NO FPS DROP OR LAG ISSUE , THE CRYSTAL GREEN COLUR LOOKS COOL , AND AS I HAVE BROUGHT 8GB RAM VERSION ITS A BEAST AT ITS PRISE POINT. SO DONT HESITATE ANG GO FOR IT , BUT REMEMBER ITS BETTER TO GO WITH 8GB RAM...READ MORE I was using Samsung A50 before and I thought it was great, but I can tell you that Realme 5 Pro is the Greatest. Display is awesome, battery backup is amazingly good, front and rear cameras are wonderful (I will share the photos), device performance is much better than I expected. Delivery was on time. I can surely recommend you guys, go for it. Thanks Flipkart and Realme 😍❤️READ MORE"
944,"POCO M2 (Brick Red, 128 GB)  (6 GB RAM)",Terrific Simply awesome Brilliant Delightful Perfect product! Mind-blowing purchase Excellent Highly recommended Simply awesome Horrible,"Good phone and good camera, Love this mobile.... Thank you POCO and Flipkart.READ MORE For the price range it was amazing phone from poco.. better than realme The camera was good and macro shots done its decent job. Battery performance was much enough for a day of heavy use.As if display clarify could be improv from the side of poco 🥱Video quality is ok 1080p-30fps 🤙🏻the ram management was pretty supermodel 🔥Overall for the price range guys go for it.. Even from past 2 years I've been using the poco f1 one more member added to the poco family ❤️Thank you Flipkart 🔥READ MORE Value for the money. Flipkart service was excellent. Well packed. Fast delivery. Front camera is not much good but not too bad. Back camera is good. Gaming phone. Fast charging also. Go for it guys . Good phone at an affordable price with good featuresREAD MORE This is a Best Budget Phone I have seen. In under 10000 this is absolutely a nice mobile. If you buy this you may cover its back with any very carefully because, this mobile's back catch scratchs quickly. Fornt Camera is decent, but rear cameras are definitely awesome in this price.READ MORE My father is using this phone for 2 months now and it is doing great. It has the best battery life. I play asphalt 8 in it and it performs well. It also supports 18 watt fast charging and I tested it it charges quicker than the normal 10 watt charger. Difference is absolutely there. I'm really impressed with the camera. It has many features and is good in the price range. There are some frame drops but average user will not find any issues. It's a great phone in this price bracket. It's highl...READ MORE Nice phone so good poco m2 nice camera quality 👌 good battery super phone 👌👌READ MORE GO FOR IT After usimg 3 MONTHS I SAY THAT This is world best phone after using 1 week i will very happy with this phone camera is too good like iphone go for it i buy it for my father and my father will very happy..READ MORE I'm fully Best Smartphone in this price Range Satisfied, best display, best Touch Management, and the best performance in to day Usage response .........READ MORE Here i would like to say something about camera.In this device there are 4 cameras, All four cameras have their own properties, The front camera is quite good in portrait mode + with beauty settings, Rare camera works better in macro mode. After all in daylight the quality of rare camera is better in comparison of night mode...overall its depend upon the photographer that how they shootREAD MORE Not good at all reason behind this is 1. Worst camera quality2. Display is not as good as mentioned, it doesn't feel that it's FHD display. Display refresh rate is poor. 3. About phone perfomance it's not up to the mark, I'm using 6/128 varient & having 120 gb available space but it used to get freez & hang alot & there is features in phone know as doble tap on screen lock but it didn't work at all, I  I called to customer care for hanging & double tap on screen not working, they place a r...READ MORE"
945,"SAMSUNG Galaxy A22 5G (Violet, 128 GB)  (8 GB RAM)",Did not meet expectations Value-for-money Terrific purchase Did not meet expectations Worst experience ever! Great product Worth every penny Fair Not recommended at all Perfect product!,"This product is very very bad video quality is not good for front and rear camera.Brightness not coming well very very dim.Not satisfied with the product the reason why we take phone is to have good videos and user friendlyREAD MORE This phone is good for  its ram and storage but it's battery backup is too low. It should be increased.Also it's camera and display is better then others.And it's size is awesomeREAD MORE Good Quality Product For SamsungREAD MORE Battery drain very fastREAD MORE GOT HANGED ON 6TH DAY ITSELFREAD MORE GoodREAD MORE Awesome phone...Thanks to filpkart for timely deliveredREAD MORE Lot of good mobiles available at this price,if want the non Chinese mobile then go for it.READ MORE Poor productREAD MORE Nice mobileREAD MORE"
946,"realme C15 Qualcomm Edition (Power Blue, 64 GB)  (4 GB RAM)",Decent product Pretty good Worth the money Not recommended at all Awesome Highly recommended Horrible Awesome Wonderful Fabulous!,"The phone is really good also performance all is well but camera is average if you want to a baget phone or camera is not important so you can buy definitely this phone this is my honest reviewREAD MORE My Honest review For Realme C15 and Flipkart Service..I have Ordered Realme C15 (Rich Green)Display - 4/5 (Longer Display Make Feel Good)Design - 4/5 (Power Silver Colour Attractive and make you Feel Premium)Front Camera - 3/5 (Good Quality)Rear camera -  3/5 (Good Quality)Battery - 4/5 (6000mAh is Good for a Whole day)Battery Backup - 4/5 (Good Battery backup, Ruined 1 and Half Days if you are Normal User)Sound - 3/5 ( Not to be Loud And Not to be Low it's Average)Processor ...READ MORE Battery 🔋 performance is good but Camera 📸 is dull  like Average and worth of money So good phone 📱READ MORE I didn't like this because this phone lags when a simple game like Wcc2 I played into it. I don't know why they give 4 cameras in to it my single iphone camera is very much better than that.Only one thing is good that is battery backup.READ MORE Amazing Mobile Phone, it's outstanding big battery phone function is so fast work really great phone👍👍READ MORE Good product. Good quality, good performance..... I really like it. Thank you flip kartREAD MORE OkREAD MORE Good productREAD MORE Amazing & Value for MoneyREAD MORE Very nice battery backup and picture quality very good I love this phoneREAD MORE"
947,"LAVA Z2 (Flame Red, 32 GB)  (2 GB RAM)",Excellent Best in the market! Awesome Phone ! No Ads No Bloat Pure Indian Just wow! Good quality product Pretty good Best in the market! Best in the market! Pretty good Just wow!,"Superb. I brought 2GB version. Excellent bright and crispy display panel in this price range. Call quality is perfect. Battery backup very good. No heating issue. Processor is super fast, I would sat android 10 go version is perfectly designed for 2GB RAM, you won't see any lagging.READ MORE Best phone in this priceREAD MORE Bought for my Dad.*Crystal clear display*Pure Android*Snappy*Good looks*Speakers are Loud and clear*Android 11 on the way* No more Chinese snooping Good job Lava. "" Proudly Indian""READ MORE Everything is good, but no notification light.Otherwise good value for money.READ MORE Phone is excellent. I gave one star less because the company states the RAM as 2 GB but it is actually 1.9 GB.READ MORE Very good productSome updation required from lavaREAD MORE It is a fantastic mobile for this price range. Let us encourage such Indian brands instead of promoting Chinese (CCP controlled) products.READ MORE India is best  love you lavaREAD MORE Nice PhoneREAD MORE A much better product in a budget range. Proud of Indian brandREAD MORE"
948,"realme 7i (Fusion Green, 64 GB)  (4 GB RAM)",Mind-blowing purchase Just wow! Just wow! Brilliant Just wow! Must buy! Nice Value-for-money Terrific Excellent,"Superb 👌 phone I love it and thank you flipkart for ur great service 🙂🙂READ MORE NICE PRODUCT I LIKE THIS MOBILE AND VALUE OF MONEY GOOD PERFORMANCE THANK YOU FLIPKART APP AND SELLER AND DELIVERY BOY AGAIN THANK YOUREAD MORE Good camera best phone in reasonable price 😍😍 i loved it😍😍😍 battery is too good🥰🥰🥰🥰READ MORE Brought the phone for my mother. Awesome phone for her day to day usage. Great battery back up, camera quality good, performance as expected, case is of good quality, good sound for this price range phone. Net connectivity and speed is incredible. Great value for money product. Mother loved the colour of the phone.READ MORE The camera's result is very good and it is also very smart to walk.  It looks so smart that I liked the mobile for the first time and today I bought it and even after using it after buying, I felt good about this phone.  This is why I received this from my phone, the whole hundred percent from my side.👍👍👍👍👍👍READ MORE Realme 7i phone verry good camera and .. battery super power mode I love Realme and camera coualati is bestREAD MORE Its a budget phone but Im not satisfied with 64 mp camera. The clarity of the display is quite poor and battery is good with fast charging and this phone is not for heavy gamers.READ MORE Really good according prize but fingerprint position should be in side And processer should be inhancBut no problem camera quality and battery backup is so good And 90 hz display is also good thanksFlipkartBy Amit TripathiREAD MORE Just love it...camera is too good better than redmi ...pictures quality 😍.if you are looking for good camera phone.. just go for it...READ MORE Very good priceCamera pictures very good qualityBattery capacity very good & performance softREAD MORE"
949,"realme 7i (Fusion Green, 128 GB)  (4 GB RAM)",Mind-blowing purchase Just wow! Just wow! Brilliant Just wow! Must buy! Nice Value-for-money Terrific Excellent,"Superb 👌 phone I love it and thank you flipkart for ur great service 🙂🙂READ MORE NICE PRODUCT I LIKE THIS MOBILE AND VALUE OF MONEY GOOD PERFORMANCE THANK YOU FLIPKART APP AND SELLER AND DELIVERY BOY AGAIN THANK YOUREAD MORE Good camera best phone in reasonable price 😍😍 i loved it😍😍😍 battery is too good🥰🥰🥰🥰READ MORE Brought the phone for my mother. Awesome phone for her day to day usage. Great battery back up, camera quality good, performance as expected, case is of good quality, good sound for this price range phone. Net connectivity and speed is incredible. Great value for money product. Mother loved the colour of the phone.READ MORE The camera's result is very good and it is also very smart to walk.  It looks so smart that I liked the mobile for the first time and today I bought it and even after using it after buying, I felt good about this phone.  This is why I received this from my phone, the whole hundred percent from my side.👍👍👍👍👍👍READ MORE Realme 7i phone verry good camera and .. battery super power mode I love Realme and camera coualati is bestREAD MORE Its a budget phone but Im not satisfied with 64 mp camera. The clarity of the display is quite poor and battery is good with fast charging and this phone is not for heavy gamers.READ MORE Really good according prize but fingerprint position should be in side And processer should be inhancBut no problem camera quality and battery backup is so good And 90 hz display is also good thanksFlipkartBy Amit TripathiREAD MORE Just love it...camera is too good better than redmi ...pictures quality 😍.if you are looking for good camera phone.. just go for it...READ MORE Very good priceCamera pictures very good qualityBattery capacity very good & performance softREAD MORE"
950,"realme 7i (Fusion Blue, 128 GB)  (4 GB RAM)",Mind-blowing purchase Just wow! Just wow! Brilliant Just wow! Must buy! Nice Value-for-money Terrific Excellent,"Superb 👌 phone I love it and thank you flipkart for ur great service 🙂🙂READ MORE NICE PRODUCT I LIKE THIS MOBILE AND VALUE OF MONEY GOOD PERFORMANCE THANK YOU FLIPKART APP AND SELLER AND DELIVERY BOY AGAIN THANK YOUREAD MORE Good camera best phone in reasonable price 😍😍 i loved it😍😍😍 battery is too good🥰🥰🥰🥰READ MORE Brought the phone for my mother. Awesome phone for her day to day usage. Great battery back up, camera quality good, performance as expected, case is of good quality, good sound for this price range phone. Net connectivity and speed is incredible. Great value for money product. Mother loved the colour of the phone.READ MORE The camera's result is very good and it is also very smart to walk.  It looks so smart that I liked the mobile for the first time and today I bought it and even after using it after buying, I felt good about this phone.  This is why I received this from my phone, the whole hundred percent from my side.👍👍👍👍👍👍READ MORE Realme 7i phone verry good camera and .. battery super power mode I love Realme and camera coualati is bestREAD MORE Its a budget phone but Im not satisfied with 64 mp camera. The clarity of the display is quite poor and battery is good with fast charging and this phone is not for heavy gamers.READ MORE Really good according prize but fingerprint position should be in side And processer should be inhancBut no problem camera quality and battery backup is so good And 90 hz display is also good thanksFlipkartBy Amit TripathiREAD MORE Just love it...camera is too good better than redmi ...pictures quality 😍.if you are looking for good camera phone.. just go for it...READ MORE Very good priceCamera pictures very good qualityBattery capacity very good & performance softREAD MORE"
951,"vivo Y51A (Crystal Symphony, 128 GB)  (6 GB RAM)",Good quality product Brilliant Terrific Terrific Super! Fabulous! Terrific Good quality product Fabulous! Just wow!,"Nice body material and design. Light weight phone. Great feel hand experience. Night selfies are good. Sound is nice and average. Finger print lock is very fast.READ MORE Superb phone !!!!!!! Speaker is too good and we also get nice quality wired headphone also. The UI is also free of unecssary applications . The battery is huge.READ MORE Super Mobile , value for Money, and The Exchange For old product price is very good ...Over All Best Mble at Reasonable priceREAD MORE Worth for moneyREAD MORE GoodREAD MORE Model and design superb and camera excellentREAD MORE GoodREAD MORE Camera quality is amazing.👍👍👍READ MORE Nice mobileREAD MORE SuperREAD MORE"
952,"Redmi Y1 lite (Gold, 16 GB)  (2 GB RAM)",Terrific Mind-blowing purchase Terrific purchase Mind-blowing purchase Great product Excellent Highly recommended Delightful Decent product Very Good,"Amazing Product! So far so good after 2 weeks of use. Smooth use. Great budget phone. Super fast with no lags. Cameras are pretty good for a phone at this price range. Add a 32 or 64 GB card and you are set to go!!!READ MORE phone is Good in this price point. I use this phone while 15 days. but I never face any problem.1. phone camera is good in Daylight. Picture Quality is Nice. but in low light and night we doesn't capture a nice shot.2. The phone Procceser works really nice in normal Use. I say in normal use because I never use this phone for playing High Graphics games. I never face any heating issue for a while.3. This  phone has high power battery. It easily get overs a full day with quite heavy use.READ MORE Value for the money battery and camera are good loom is also good overall a good phone in this budget...READ MORE Nice product but performance is a bit low. Camera is good but the focus is not.....Battery backup is also goodREAD MORE Thanks for flip kart Its very good product very fastly delivery im very happy.. Redmi y1 is very best phone battery camera and others are super very beautyfull slim phone  no weight im very happyREAD MORE The Redmi Y1 Lite, an entry-level offering from Xiaomi is a scaled-down version of the similarly named Redmi Y1. The phone uses the Qualcomm Snapdragon 425 SoC that houses a quad core processor and comes in a single 2GB RAM + 16GB storage version. The phone supports dual SIM cards and has a dedicated, separate microSD card slot for additional storage capacity. The 3080 mAh battery is good for 35 hours of talk time and 11 days of standby time. The camera set up consists of a 13-megapixel unit ...READ MORE it is excellentREAD MORE HappyREAD MORE very niceREAD MORE It's a great phone best for your parents,READ MORE"
953,MTR FERRARI  (Gold),Classy product Classy product Brilliant Best in the market! Very Good Brilliant Decent product Brilliant Must buy! Excellent,"Super , IT'S look like a toy not a phone ,  I like it so much ,tq u so much 😘 flipkartREAD MORE Only flip phone lover can understand the value to flip phone otherwise aa per this price point this phone is perfect and its look so cool in ur hand trust meREAD MORE Amazing very very nice and cute mobile compact Thanks to Flip kart😊READ MORE I thought it is capable for 4g sim It's 2g sim I not liked and the phone is niceREAD MORE The build quality is good for this price. Nice and attractive design and color. Battery stays for 2 days, with normal calls and usage, which I thought would come at least for 3 days. No option of ear phone jack is another one miss, which could have made this mobile a better one. Apart from these 2 things, this is a definite eye catcher mobile.READ MORE very stylishREAD MORE nice car mobail nice look thanks to flipkartREAD MORE Its nice.. Forget about performance.. Its really wonderful by looking.. Also value for money.READ MORE very beautifulREAD MORE Such a great phone I had ever seen before it looks awesome recommended.READ MORE"
954,MTR Ferrari  (Yellow),Classy product Classy product Brilliant Best in the market! Very Good Brilliant Decent product Brilliant Must buy! Excellent,"Super , IT'S look like a toy not a phone ,  I like it so much ,tq u so much 😘 flipkartREAD MORE Only flip phone lover can understand the value to flip phone otherwise aa per this price point this phone is perfect and its look so cool in ur hand trust meREAD MORE Amazing very very nice and cute mobile compact Thanks to Flip kart😊READ MORE I thought it is capable for 4g sim It's 2g sim I not liked and the phone is niceREAD MORE The build quality is good for this price. Nice and attractive design and color. Battery stays for 2 days, with normal calls and usage, which I thought would come at least for 3 days. No option of ear phone jack is another one miss, which could have made this mobile a better one. Apart from these 2 things, this is a definite eye catcher mobile.READ MORE very stylishREAD MORE nice car mobail nice look thanks to flipkartREAD MORE Its nice.. Forget about performance.. Its really wonderful by looking.. Also value for money.READ MORE very beautifulREAD MORE Such a great phone I had ever seen before it looks awesome recommended.READ MORE"
955,MTR Ferrari  (Blue),Classy product Classy product Brilliant Best in the market! Very Good Brilliant Decent product Brilliant Must buy! Excellent,"Super , IT'S look like a toy not a phone ,  I like it so much ,tq u so much 😘 flipkartREAD MORE Only flip phone lover can understand the value to flip phone otherwise aa per this price point this phone is perfect and its look so cool in ur hand trust meREAD MORE Amazing very very nice and cute mobile compact Thanks to Flip kart😊READ MORE I thought it is capable for 4g sim It's 2g sim I not liked and the phone is niceREAD MORE The build quality is good for this price. Nice and attractive design and color. Battery stays for 2 days, with normal calls and usage, which I thought would come at least for 3 days. No option of ear phone jack is another one miss, which could have made this mobile a better one. Apart from these 2 things, this is a definite eye catcher mobile.READ MORE very stylishREAD MORE nice car mobail nice look thanks to flipkartREAD MORE Its nice.. Forget about performance.. Its really wonderful by looking.. Also value for money.READ MORE very beautifulREAD MORE Such a great phone I had ever seen before it looks awesome recommended.READ MORE"
